Pond,Night,Species_ID,Time,VegDen,SurCov,CanCov,Area
B_QP,3,EPTFUS,23,3,1,2,2496
B_QP,3,EPTFUS,23,3,1,2,2496
B_QP,3,EPTFUS,23,3,1,2,2496
B_QP,3,EPTFUS,23,3,1,2,2496
B_QP,3,EPTFUS,23,3,1,2,2496
B_QP,3,EPTFUS,23,3,1,2,2496
B_QP,3,EPTFUS,23,3,1,2,2496
B_QP,3,EPTFUS,23,3,1,2,2496
B_QP,3,EPTFUS,23,3,1,2,2496
B_QP,3,EPTFUS,23,3,1,2,2496
B_QP,3,EPTFUS,23,3,1,2,2496
B_QP,3,EPTFUS,23,3,1,2,2496
B_QP,3,EPTFUS,23,3,1,2,2496
B_QP,3,EPTFUS,23,3,1,2,2496
B_QP,3,EPTFUS,23,3,1,2,2496
B_QP,3,EPTFUS,23,3,1,2,2496
B_QP,3,EPTFUS,23,3,1,2,2496
B_QP,3,EPTFUS,23,3,1,2,2496
B_QP,3,EPTFUS,23,3,1,2,2496
B_QP,3,EPTFUS,23,3,1,2,2496
B_QP,3,LASCIN,23,3,1,2,2496
B_QP,3,LASCIN,23,3,1,2,2496
B_QP,3,LASCIN,23,3,1,2,2496
B_QP,3,LASCIN,23,3,1,2,2496
B_QP,3,LASCIN,23,3,1,2,2496
B_QP,3,LASCIN,23,3,1,2,2496
B_QP,3,LASCIN,23,3,1,2,2496
B_QP,3,LASCIN,23,3,1,2,2496
B_QP,3,LASCIN,23,3,1,2,2496
B_QP,3,LASCIN,23,3,1,2,2496
B_QP,3,LASCIN,23,3,1,2,2496
B_QP,3,LASNOC,23,3,1,2,2496
B_QP,3,LASNOC,23,3,1,2,2496
B_QP,3,LASNOC,23,3,1,2,2496
B_QP,3,LASNOC,23,3,1,2,2496
B_QP,3,LASNOC,23,3,1,2,2496
B_QP,3,LASNOC,23,3,1,2,2496
B_QP,3,LASNOC,23,3,1,2,2496
B_QP,3,LASNOC,23,3,1,2,2496
B_QP,3,MYOLUC,23,3,1,2,2496
B_SM,3,LASBOR,23,3,1,1,2765
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,EPTFUS,23,2,1,1,1429
B_TP,3,LASCIN,23,2,1,1,1429
B_TP,3,LASCIN,23,2,1,1,1429
B_TP,3,LASCIN,23,2,1,1,1429
H_BP,3,EPTFUS,23,2,2,2,1926
H_BP,3,EPTFUS,23,2,2,2,1926
H_BP,3,EPTFUS,23,2,2,2,1926
H_BP,3,LASNOC,23,2,2,2,1926
H_BP,3,LASNOC,23,2,2,2,1926
H_BP,3,LASNOC,23,2,2,2,1926
H_BP,3,LASNOC,23,2,2,2,1926
H_BP,3,LASNOC,23,2,2,2,1926
H_BP,3,LASNOC,23,2,2,2,1926
H_BP,3,LASNOC,23,2,2,2,1926
H_15,3,EPTFUS,23,3,3,1,1614
H_15,3,LASNOC,23,3,3,1,1614
H_LP,3,EPTFUS,23,3,1,1,11479
H_LP,3,EPTFUS,23,3,1,1,11479
H_LP,3,EPTFUS,23,3,1,1,11479
H_LP,3,LASCIN,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,LASNOC,23,3,1,1,11479
H_LP,3,MYOLUC,23,3,1,1,11479
H_LP,3,MYOLUC,23,3,1,1,11479
H_LP,3,MYOLUC,23,3,1,1,11479
H_LP,3,MYOLUC,23,3,1,1,11479
H_LP,3,MYOLUC,23,3,1,1,11479
H_LP,3,MYOLUC,23,3,1,1,11479
H_LP,3,MYOLUC,23,3,1,1,11479
H_LP,3,MYOLUC,23,3,1,1,11479
H_LP,3,MYOLUC,23,3,1,1,11479
B_NC,3,EPTFUS,22,3,2,2,5450
B_NC,3,EPTFUS,22,3,2,2,5450
B_NC,3,EPTFUS,22,3,2,2,5450
B_NC,3,LASBOR,22,3,2,2,5450
B_NC,3,LASCIN,22,3,2,2,5450
B_NC,3,LASNOC,22,3,2,2,5450
B_NC,3,LASNOC,22,3,2,2,5450
B_NC,3,LASNOC,22,3,2,2,5450
B_QP,3,EPTFUS,22,3,1,2,2496
B_QP,3,EPTFUS,22,3,1,2,2496
B_QP,3,EPTFUS,22,3,1,2,2496
B_QP,3,EPTFUS,22,3,1,2,2496
B_QP,3,EPTFUS,22,3,1,2,2496
B_QP,3,EPTFUS,22,3,1,2,2496
B_QP,3,EPTFUS,22,3,1,2,2496
B_QP,3,LASNOC,22,3,1,2,2496
B_QP,3,LASNOC,22,3,1,2,2496
B_SM,3,EPTFUS,22,3,1,1,2765
B_TP,3,EPTFUS,22,2,1,1,1429
B_TP,3,EPTFUS,22,2,1,1,1429
B_TP,3,EPTFUS,22,2,1,1,1429
B_TP,3,EPTFUS,22,2,1,1,1429
B_TP,3,LASCIN,22,2,1,1,1429
B_TP,3,LASCIN,22,2,1,1,1429
B_TP,3,LASCIN,22,2,1,1,1429
B_TP,3,LASCIN,22,2,1,1,1429
B_TP,3,LASCIN,22,2,1,1,1429
B_TP,3,LASCIN,22,2,1,1,1429
B_TP,3,MYOLUC,22,2,1,1,1429
B_TP,3,MYOLUC,22,2,1,1,1429
H_BP,3,EPTFUS,22,2,2,2,1926
H_BP,3,EPTFUS,22,2,2,2,1926
H_BP,3,EPTFUS,22,2,2,2,1926
H_BP,3,EPTFUS,22,2,2,2,1926
H_BP,3,EPTFUS,22,2,2,2,1926
H_BP,3,EPTFUS,22,2,2,2,1926
H_BP,3,EPTFUS,22,2,2,2,1926
H_BP,3,EPTFUS,22,2,2,2,1926
H_BP,3,EPTFUS,22,2,2,2,1926
H_BP,3,EPTFUS,22,2,2,2,1926
H_BP,3,EPTFUS,22,2,2,2,1926
H_BP,3,EPTFUS,22,2,2,2,1926
H_BP,3,EPTFUS,22,2,2,2,1926
H_BP,3,EPTFUS,22,2,2,2,1926
H_BP,3,EPTFUS,22,2,2,2,1926
H_BP,3,EPTFUS,22,2,2,2,1926
H_BP,3,EPTFUS,22,2,2,2,1926
H_BP,3,EPTFUS,22,2,2,2,1926
H_BP,3,EPTFUS,22,2,2,2,1926
H_BP,3,LASCIN,22,2,2,2,1926
H_BP,3,LASCIN,22,2,2,2,1926
H_LP,3,EPTFUS,22,3,1,1,11479
H_LP,3,EPTFUS,22,3,1,1,11479
H_LP,3,EPTFUS,22,3,1,1,11479
H_LP,3,EPTFUS,22,3,1,1,11479
H_LP,3,EPTFUS,22,3,1,1,11479
H_LP,3,EPTFUS,22,3,1,1,11479
H_LP,3,EPTFUS,22,3,1,1,11479
H_LP,3,EPTFUS,22,3,1,1,11479
H_LP,3,EPTFUS,22,3,1,1,11479
H_LP,3,EPTFUS,22,3,1,1,11479
H_LP,3,LASCIN,22,3,1,1,11479
H_LP,3,LASCIN,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,LASNOC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
H_LP,3,MYOLUC,22,3,1,1,11479
B_NC,3,EPTFUS,21,3,2,2,5450
B_NC,3,EPTFUS,21,3,2,2,5450
B_NC,3,EPTFUS,21,3,2,2,5450
B_NC,3,EPTFUS,21,3,2,2,5450
B_NC,3,EPTFUS,21,3,2,2,5450
B_NC,3,EPTFUS,21,3,2,2,5450
B_NC,3,EPTFUS,21,3,2,2,5450
B_NC,3,EPTFUS,21,3,2,2,5450
B_NC,3,LASCIN,21,3,2,2,5450
B_NC,3,LASNOC,21,3,2,2,5450
B_NC,3,LASNOC,21,3,2,2,5450
B_NC,3,LASNOC,21,3,2,2,5450
B_NC,3,LASNOC,21,3,2,2,5450
B_NC,3,LASNOC,21,3,2,2,5450
B_NC,3,LASNOC,21,3,2,2,5450
B_NC,3,LASNOC,21,3,2,2,5450
B_NC,3,LASNOC,21,3,2,2,5450
B_NC,3,LASNOC,21,3,2,2,5450
B_NC,3,LASNOC,21,3,2,2,5450
B_QP,3,EPTFUS,21,3,1,2,2496
B_QP,3,EPTFUS,21,3,1,2,2496
B_QP,3,EPTFUS,21,3,1,2,2496
B_QP,3,EPTFUS,21,3,1,2,2496
B_QP,3,EPTFUS,21,3,1,2,2496
B_QP,3,EPTFUS,21,3,1,2,2496
B_QP,3,EPTFUS,21,3,1,2,2496
B_QP,3,EPTFUS,21,3,1,2,2496
B_QP,3,EPTFUS,21,3,1,2,2496
B_QP,3,EPTFUS,21,3,1,2,2496
B_QP,3,EPTFUS,21,3,1,2,2496
B_QP,3,EPTFUS,21,3,1,2,2496
B_QP,3,EPTFUS,21,3,1,2,2496
B_QP,3,EPTFUS,21,3,1,2,2496
B_QP,3,EPTFUS,21,3,1,2,2496
B_QP,3,EPTFUS,21,3,1,2,2496
B_QP,3,LASBOR,21,3,1,2,2496
B_QP,3,LASCIN,21,3,1,2,2496
B_QP,3,LASCIN,21,3,1,2,2496
B_QP,3,LASNOC,21,3,1,2,2496
B_QP,3,LASNOC,21,3,1,2,2496
B_SM,3,EPTFUS,21,3,1,1,2765
B_SM,3,LASCIN,21,3,1,1,2765
B_TP,3,EPTFUS,21,2,1,1,1429
B_TP,3,EPTFUS,21,2,1,1,1429
B_TP,3,EPTFUS,21,2,1,1,1429
B_TP,3,EPTFUS,21,2,1,1,1429
B_TP,3,EPTFUS,21,2,1,1,1429
B_TP,3,EPTFUS,21,2,1,1,1429
B_TP,3,EPTFUS,21,2,1,1,1429
B_TP,3,EPTFUS,21,2,1,1,1429
B_TP,3,EPTFUS,21,2,1,1,1429
B_TP,3,EPTFUS,21,2,1,1,1429
B_TP,3,EPTFUS,21,2,1,1,1429
B_TP,3,EPTFUS,21,2,1,1,1429
B_TP,3,EPTFUS,21,2,1,1,1429
B_TP,3,EPTFUS,21,2,1,1,1429
B_TP,3,EPTFUS,21,2,1,1,1429
B_TP,3,EPTFUS,21,2,1,1,1429
B_TP,3,EPTFUS,21,2,1,1,1429
B_TP,3,EPTFUS,21,2,1,1,1429
B_TP,3,EPTFUS,21,2,1,1,1429
B_TP,3,EPTFUS,21,2,1,1,1429
B_TP,3,EPTFUS,21,2,1,1,1429
B_TP,3,EPTFUS,21,2,1,1,1429
B_TP,3,EPTFUS,21,2,1,1,1429
B_TP,3,EPTFUS,21,2,1,1,1429
B_TP,3,LASCIN,21,2,1,1,1429
B_TP,3,LASCIN,21,2,1,1,1429
B_TP,3,LASCIN,21,2,1,1,1429
B_TP,3,LASCIN,21,2,1,1,1429
B_TP,3,LASCIN,21,2,1,1,1429
B_TP,3,LASCIN,21,2,1,1,1429
B_TP,3,LASCIN,21,2,1,1,1429
B_TP,3,LASCIN,21,2,1,1,1429
B_TP,3,LASCIN,21,2,1,1,1429
B_TP,3,LASCIN,21,2,1,1,1429
B_TP,3,LASCIN,21,2,1,1,1429
B_TP,3,LASCIN,21,2,1,1,1429
B_TP,3,LASCIN,21,2,1,1,1429
B_TP,3,LASCIN,21,2,1,1,1429
B_TP,3,LASNOC,21,2,1,1,1429
B_TP,3,LASNOC,21,2,1,1,1429
B_TP,3,LASNOC,21,2,1,1,1429
B_TP,3,LASNOC,21,2,1,1,1429
B_TP,3,LASNOC,21,2,1,1,1429
B_TP,3,LASNOC,21,2,1,1,1429
B_TP,3,LASNOC,21,2,1,1,1429
B_TP,3,LASNOC,21,2,1,1,1429
B_TP,3,LASNOC,21,2,1,1,1429
B_TP,3,LASNOC,21,2,1,1,1429
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
H_BP,3,EPTFUS,21,2,2,2,1926
